DC-RTR-WAN2-L3#show ip bgp neighbors 80.80.80.13 received-routes
BGP table version is 20850868, local router ID is 10.0.124.52
Status codes: s suppressed, d damped, h history, * valid, > best, i - internal, 
              r RIB-failure, S Stale, m multipath, b backup-path, f RT-Filter, 
              x best-external, a additional-path, c RIB-compressed, 
              t secondary path, L long-lived-stale,
Origin codes: i - IGP, e - EGP, ? - incomplete
RPKI validation codes: V valid, I invalid, N Not found

     Network          Next Hop            Metric LocPrf Weight Path
 *>   10.7.153.224/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.153.232/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.153.240/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.153.248/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.0/29    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.154.8/29    80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.16/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.24/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.32/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.40/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.48/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.56/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.154.64/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.154.72/29   80.80.80.13                            0 65535 65533 65533 ?
     Network          Next Hop            Metric LocPrf Weight Path
 *>   10.7.154.80/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.156.128/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.136/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.144/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.152/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.160/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.168/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.176/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.184/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.192/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.200/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.208/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.156.224/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.164.216/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.164.224/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.164.232/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.164.240/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.164.248/30  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.0/29    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.8/29    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.16/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.24/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.32/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.40/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.48/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.56/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.64/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.72/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.80/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.88/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.96/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.104/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.112/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.120/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.165.128/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.166.120/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.166.128/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.166.136/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.166.208/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.166.216/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.166.224/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.166.232/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.167.200/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.167.208/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.167.216/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.168.184/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.168.192/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.168.200/29  80.80.80.13                            0 65535 65533 65533 65012 ?
 *>   10.7.168.208/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.168.216/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.168.224/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.168.232/29  80.80.80.13                            0 65535 65533 65533 65015 ?
 *>   10.7.177.32/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.177.40/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.177.48/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.56/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.72/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.80/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.96/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.177.104/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.112/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.120/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.136/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.177.144/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.152/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.160/29  80.80.80.13                            0 65535 65533 65533 65535 ?
     Network          Next Hop            Metric LocPrf Weight Path
 *>   10.7.177.168/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.176/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.184/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.192/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.200/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.177.208/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.216/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.224/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.232/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.177.240/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.0/29    80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.8/29    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.16/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.24/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.32/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.40/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.48/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.56/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.64/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.72/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.80/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.88/29   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.96/29   80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.104/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.112/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.120/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.128/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.136/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.144/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.152/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.160/29  80.80.80.13                            0 65535 65533 65533 65535 ?
 *>   10.7.178.168/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.176/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.184/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.192/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.200/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.208/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.216/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.224/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.232/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.240/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.178.248/29  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.179.0/29    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.7.179.8/29    80.80.80.13                            0 65535 65533 65533 ?
 *    10.10.10.20/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.10.10.68/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.0.8/30     80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.0.64/28    80.80.80.13                            0 65535 65533 65533 64700 i
 *>   10.16.0.80/32    80.80.80.13                            0 65535 65533 65533 64700 i
 *>   10.16.0.81/32    80.80.80.13                            0 65535 65533 65533 64700 i
 *>   10.16.0.96/29    80.80.80.13                            0 65535 65533 65533 64700 i
 *>   10.16.12.12/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.12.64/28   80.80.80.13                            0 65535 65533 65533 64700 64700 64700 64700 i
 *>   10.16.12.81/32   80.80.80.13                            0 65535 65533 65533 64700 64700 64700 64700 i
 *>   10.16.12.96/29   80.80.80.13                            0 65535 65533 65533 64700 64700 64700 64700 i
 *>   10.16.15.64/28   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.15.81/32   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.15.96/29   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.17.64/28   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.17.81/32   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.17.96/29   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.20.64/28   80.80.80.13                            0 65535 65104 i
 *>   10.16.20.81/32   80.80.80.13                            0 65535 65104 i
 *>   10.16.20.96/29   80.80.80.13                            0 65535 65104 i
 *>   10.16.22.8/29    80.80.80.13                            0 65535 ?
 *>   10.16.25.4/30    80.80.80.13                            0 65535 65533 65533 ?
     Network          Next Hop            Metric LocPrf Weight Path
 *>   10.16.25.64/28   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.25.81/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.25.96/29   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.26.64/28   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.26.81/32   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.26.96/29   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.27.64/28   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.27.81/32   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.27.96/29   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.28.64/28   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.28.81/32   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.28.96/29   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.31.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.35.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.35.64/28   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.35.80/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.35.81/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.35.96/29   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.37.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.37.64/28   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.37.80/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.37.81/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.37.96/29   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.41.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.41.64/28   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.41.80/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.41.81/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.41.96/29   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.49.12/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.49.64/28   80.80.80.13                            0 65535 65533 65533 64720 64720 64720 64720 i
 *>   10.16.49.81/32   80.80.80.13                            0 65535 65533 65533 64720 64720 64720 64720 i
 *>   10.16.49.96/29   80.80.80.13                            0 65535 65533 65533 64720 64720 64720 64720 i
 *>   10.16.57.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.57.64/28   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.57.80/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.57.81/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.57.96/29   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.67.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.67.64/28   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.67.81/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.67.96/29   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.71.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.71.64/28   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.71.80/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.71.81/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.71.96/29   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.100.0/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.100.81/32  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.100.96/29  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.101.0/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.101.64/28  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.101.81/32  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.101.96/29  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.109.0/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.109.64/28  80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.109.81/32  80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.109.96/29  80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.116.0/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.16.116.64/28  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.116.81/32  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.116.96/29  80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.129.0/24   80.80.80.13                            0 65535 65533 65533 64700 64700 64700 64700 i
 *>   10.16.136.0/24   80.80.80.13                            0 65535 65533 65533 64700 i
 *>   10.16.139.0/24   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.141.0/24   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.144.0/24   80.80.80.13                            0 65535 65104 65104 65104 65104 i
     Network          Next Hop            Metric LocPrf Weight Path
 *>   10.16.148.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.149.0/24   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.150.0/24   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.16.151.0/24   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.16.155.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.157.0/24   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.159.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.166.0/24   80.80.80.13                            0 65535 65533 65533 64720 i
 *>   10.16.171.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.178.0/24   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.180.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.16.197.0/24   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.16.205.0/24   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.17.8.12/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.17.8.64/28    80.80.80.13                            0 65535 65533 65533 64700 64700 64700 64700 i
 *>   10.17.8.81/32    80.80.80.13                            0 65535 65533 65533 64700 64700 64700 64700 i
 *>   10.17.8.96/29    80.80.80.13                            0 65535 65533 65533 64700 64700 64700 64700 i
 *>   10.17.15.64/28   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.17.15.81/32   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.17.15.96/29   80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.17.17.64/28   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.17.17.81/32   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.17.17.96/29   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.17.26.64/28   80.80.80.13                            0 65535 65533 65533 65103 65103 65103 65103 i
 *>   10.17.26.81/32   80.80.80.13                            0 65535 65533 65533 65103 65103 65103 65103 i
 *>   10.17.26.96/29   80.80.80.13                            0 65535 65533 65533 65103 65103 65103 65103 i
 *>   10.17.30.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.17.30.64/28   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.30.81/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.30.96/29   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.33.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.17.33.64/28   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.33.80/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.33.81/32   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.33.96/29   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.35.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.17.35.64/28   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.35.80/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.35.81/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.35.96/29   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.45.12/30   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.17.45.64/28   80.80.80.13                            0 65535 65533 65533 64714 64714 64714 64714 i
 *>   10.17.45.81/32   80.80.80.13                            0 65535 65533 65533 64714 64714 64714 64714 i
 *>   10.17.45.96/29   80.80.80.13                            0 65535 65533 65533 64714 64714 64714 64714 i
 *>   10.17.67.4/30    80.80.80.13                            0 65535 65533 65533 65500 ?
 *>   10.17.68.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.17.68.64/28   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.68.80/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.68.81/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.68.96/29   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.72.4/30    80.80.80.13                            0 65535 65533 65533 65500 ?
 *>   10.17.80.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.17.80.64/28   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.80.80/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.80.81/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.80.96/29   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.83.4/30    80.80.80.13                            0 65535 65533 65533 65500 ?
 *>   10.17.135.0/24   80.80.80.13                            0 65535 65533 65533 64700 i
 *>   10.17.140.0/24   80.80.80.13                            0 65535 65533 65533 65102 i
 *>   10.17.151.0/24   80.80.80.13                            0 65535 65533 65533 65103 i
 *>   10.17.155.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.158.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.17.160.0/24   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 r    10.17.170.0/24   80.80.80.13                            0 65535 65533 65533 64714 i
 *>   10.17.193.0/24   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.17.204.0/24   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
     Network          Next Hop            Metric LocPrf Weight Path
 *>   10.18.7.8/30     80.80.80.13                            0 65535 65533 65533 65500 ?
 *>   10.18.7.64/28    80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.18.7.81/32    80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.18.7.96/29    80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.18.8.64/28    80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.18.8.81/32    80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.18.8.96/29    80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.18.9.64/28    80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.18.9.81/32    80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.18.9.96/29    80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.18.30.4/30    80.80.80.13                            0 65535 65533 65533 65500 ?
 *    10.18.31.4/30    80.80.80.13                            0 65535 65533 65533 65500 ?
 *>   10.18.50.0/30    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.18.50.64/28   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.18.50.81/32   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.18.50.96/29   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.18.136.0/24   80.80.80.13                            0 65535 65533 65533 65104 i
 *>   10.18.137.0/24   80.80.80.13                            0 65535 65533 65533 65104 65104 65104 65104 i
 *>   10.24.21.0/24    80.80.80.13                            0 65535 65104 65104 65104 65104 i
 *>   10.24.37.35/32   80.80.80.13                            0 65535 65533 65533 ?
 *>   10.24.37.212/32  80.80.80.13                            0 65535 65533 65533 ?
 *>   10.31.21.0/27    80.80.80.13                            0 65535 65533 65533 ?
 *>   10.32.0.8/30     80.80.80.13                            0 65535 65533 65533 ?
 *>   10.32.0.64/28    80.80.80.13                            0 65535 65533 65533 64712 i
 *>   10.32.0.81/32    80.80.80.13                            0 65535 65533 65533 64712 i
 *>   10.32.0.96/29    80.80.80.13                            0 65535 65533 65533 64712 i
 *>   10.32.4.8/30     80.80.80.13                            0 65535 ?
 *>   10.32.4.64/28    80.80.80.13                            0 65535 64822 i
 *>   10.32.4.81/32    80.80.80.13                            0 65535 64822 i
 *>   10.32.4.96/29    80.80.80.13                            0 65535 64822 i
 *>   10.32.10.12/30   80.80.80.13                            0 65535 ?
 *>   10.32.10.64/28   80.80.80.13                            0 65535 64722 i
 *>   10.32.10.81/32   80.80.80.13                            0 65535 64722 i
 *>   10.32.10.96/29   80.80.80.13                            0 65535 64722 i
 *>   10.32.12.12/30   80.80.80.13                            0 65535 ?
 *>   10.32.15.64/28   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.15.81/32   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.15.96/29   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.18.64/28   80.80.80.13                            0 65535 65104 i
 *>   10.32.18.81/32   80.80.80.13                            0 65535 65104 i
 *>   10.32.18.96/29   80.80.80.13                            0 65535 65104 i
 *>   10.32.24.0/24    80.80.80.13                            0 65535 65533 65533 65102 65102 65102 65102 i
 *>   10.32.27.64/28   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.27.81/32   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.27.96/29   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.28.64/28   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.28.81/32   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.28.96/29   80.80.80.13                            0 65535 65102 65102 65102 65102 i
 *>   10.32.30.64/28   80.80.80.13                            0 65535 65104 i
 *>   10.32.30.81/32   80.80.80.13                            0 65535 65104 i
 *>   10.32.30.96/29   80.80.80.13                            0 65535 65104 i
 *>   10.32.46.64/28   80.80.80.13                            0 65535 65102 i
 *>   10.32.46.81/32   80.80.80.13                            0 65535 65102 i
 *>   10.32.46.96/29   80.80.80.13                            0 65535 65102 i
 *>   10.32.132.0/24   80.80.80.13                            0 65535 64822 64822 64822 64822 i
 *>   10.32.136.0/24   80.80.80.13                            0 65535 64722 64722 64722 64722 i
 *>   10.32.140.0/24   80.80.80.13                            0 65535 65102 i
 *>   10.32.148.0/24   80.80.80.13                            0 65535 65102 i
 *>   10.32.149.0/24   80.80.80.13                            0 65535 65102 i
 *>   10.32.151.0/24   80.80.80.13                            0 65535 65104 65104 65104 65104 i
 *>   10.33.7.8/30     80.80.80.13                            0 65535 65533 65533 ?
